22.266666666666666,1600608060000,0
22.266666666666666,1600608120000,0
22.266666666666666,1600608180000,0
22.3,1600608240000,0
22.3,1600608300000,0
22.233333333333334,1600608360000,0
22.266666666666666,1600608420000,0
22.233333333333334,1600608480000,0
22.3,1600608540000,0
22.266666666666666,1600608600000,0
22.3,1600608660000,0
22.3,1600608720000,0
22.266666666666666,1600608780000,0
22.233333333333334,1600608840000,0
22.3,1600608900000,0
22.3,1600608960000,0
22.3,1600609020000,0
22.3,1600609080000,0
22.333333333333332,1600609140000,0
22.3,1600609200000,0
22.3,1600609260000,0
22.3,1600609320000,0
22.3,1600609380000,0
22.3,1600609440000,0
22.3,1600609500000,0
22.366666666666664,1600609560000,0
22.3,1600609620000,0
22.3,1600609680000,0
22.3,1600609740000,0
22.333333333333332,1600609800000,0
22.333333333333332,1600609860000,0
22.3,1600609920000,0
22.333333333333332,1600609980000,0
22.366666666666664,1600610040000,0
22.333333333333332,1600610100000,0
22.333333333333332,1600610160000,0
22.3,1600610220000,0
22.3,1600610280000,0
22.3,1600610340000,0
22.333333333333332,1600610400000,0
22.3,1600610460000,0
22.3,1600610520000,0
22.333333333333332,1600610580000,0
22.399999999999995,1600610640000,0
22.333333333333332,1600610700000,0
22.333333333333332,1600610760000,0
22.3,1600610820000,0
22.333333333333332,1600610880000,0
22.3,1600610940000,0
22.333333333333332,1600611000000,0
22.3,1600611060000,0
22.3,1600611120000,0
22.3,1600611180000,0
22.399999999999995,1600611240000,0
22.333333333333332,1600611300000,0
22.333333333333332,1600611360000,0
22.399999999999995,1600611420000,0
22.333333333333332,1600611480000,0
22.366666666666664,1600611540000,0
22.333333333333332,1600611600000,0
22.399999999999995,1600611660000,0
22.333333333333332,1600611720000,0
22.3,1600611780000,0
22.333333333333332,1600611840000,0
22.366666666666664,1600611900000,0
22.399999999999995,1600611960000,0
22.366666666666664,1600612020000,0
22.366666666666664,1600612080000,0
22.366666666666664,1600612140000,0
22.3,1600612200000,0
22.366666666666664,1600612260000,0
22.399999999999995,1600612320000,0
22.366666666666664,1600612380000,0
22.399999999999995,1600612440000,0
22.399999999999995,1600612500000,0
22.366666666666664,1600612560000,0
22.333333333333332,1600612620000,0
22.399999999999995,1600612680000,0
22.333333333333332,1600612740000,0
22.399999999999995,1600612800000,0
22.333333333333332,1600612860000,0
22.333333333333332,1600612920000,0
22.333333333333332,1600612980000,0
22.333333333333332,1600613040000,0
22.333333333333332,1600613100000,0
22.333333333333332,1600613160000,0
22.366666666666664,1600613220000,0
22.399999999999995,1600613280000,0
22.3,1600613340000,0
22.333333333333332,1600613400000,0
22.333333333333332,1600613460000,0
22.366666666666664,1600613520000,0
22.333333333333332,1600613580000,0
22.3,1600613640000,0
22.399999999999995,1600613700000,0
22.333333333333332,1600613760000,0
22.3,1600613820000,0
22.333333333333332,1600613880000,0
22.3,1600613940000,0
22.333333333333332,1600614000000,0
22.3,1600614060000,0
22.266666666666666,1600614120000,0
22.3,1600614180000,0
22.3,1600614240000,0
22.3,1600614300000,0
22.333333333333332,1600614360000,0
22.3,1600614420000,0
22.333333333333332,1600614480000,0
22.3,1600614540000,0
22.3,1600614600000,0
22.3,1600614660000,0
22.266666666666666,1600614720000,0
22.3,1600614780000,0
22.266666666666666,1600614840000,0
22.3,1600614900000,0
22.3,1600614960000,0
22.3,1600615020000,0
22.3,1600615080000,0
22.266666666666666,1600615140000,0
16.933333333333334,1600615200000,0
22.266666666666666,1600615260000,0
22.3,1600615320000,0
22.266666666666666,1600615380000,0
22.266666666666666,1600615440000,0
22.2,1600615500000,0
22.3,1600615560000,0
22.3,1600615620000,0
22.266666666666666,1600615680000,0
22.266666666666666,1600615740000,0
22.3,1600615800000,0
22.3,1600615860000,0
22.266666666666666,1600615920000,0
22.3,1600615980000,0
22.266666666666666,1600616040000,0
22.266666666666666,1600616100000,0
22.233333333333334,1600616160000,0
22.233333333333334,1600616220000,0
22.233333333333334,1600616280000,0
22.2,1600616340000,0
22.233333333333334,1600616400000,0
22.233333333333334,1600616460000,0
22.2,1600616520000,0
22.2,1600616580000,0
22.233333333333334,1600616640000,0
22.2,1600616700000,0
22.2,1600616760000,0
22.2,1600616820000,0
22.2,1600616880000,0
22.233333333333334,1600616940000,0
22.2,1600617000000,0
22.2,1600617060000,0
22.2,1600617120000,0
22.2,1600617180000,0
22.2,1600617240000,0
22.2,1600617300000,0
22.2,1600617360000,0
22.2,1600617420000,0
22.2,1600617480000,0
22.2,1600617540000,0
22.166666666666668,1600617600000,0
22.2,1600617660000,0
22.166666666666668,1600617720000,0
22.2,1600617780000,0
22.2,1600617840000,0
22.2,1600617900000,0
22.166666666666668,1600617960000,0
22.2,1600618020000,0
22.133333333333336,1600618080000,0
22.166666666666668,1600618140000,0
22.100000000000005,1600618200000,0
22.166666666666668,1600618260000,0
22.166666666666668,1600618320000,0
22.133333333333336,1600618380000,0
22.166666666666668,1600618440000,0
22.133333333333336,1600618500000,0
22.133333333333336,1600618560000,0
22.166666666666668,1600618620000,0
22.166666666666668,1600618680000,0
22.133333333333336,1600618740000,0
22.100000000000005,1600618800000,0
22.100000000000005,1600618860000,0
22.133333333333336,1600618920000,0
22.133333333333336,1600618980000,0
22.133333333333336,1600619040000,0
22.133333333333336,1600619100000,0
22.166666666666668,1600619160000,0
22.2,1600619220000,0
22.166666666666668,1600619280000,0
22.2,1600619340000,0
22.2,1600619400000,0
22.2,1600619460000,0
22.2,1600619520000,0
22.2,1600619580000,0
22.2,1600619640000,0
22.2,1600619700000,0
22.2,1600619760000,0
22.2,1600619820000,0
22.166666666666668,1600619880000,0
22.2,1600619940000,0
22.133333333333336,1600620000000,0
22.2,1600620060000,0
22.2,1600620120000,0
22.166666666666668,1600620180000,0
22.166666666666668,1600620240000,0
22.133333333333336,1600620300000,0
22.166666666666668,1600620360000,0
22.2,1600620420000,0
22.2,1600620480000,0
22.2,1600620540000,0
22.2,1600620600000,0
22.2,1600620660000,0
22.2,1600620720000,0
22.2,1600620780000,0
22.166666666666668,1600620840000,0
22.100000000000005,1600620900000,0
22.100000000000005,1600620960000,0
22.133333333333336,1600621020000,0
22.166666666666668,1600621080000,0
22.133333333333336,1600621140000,0
22.133333333333336,1600621200000,0
22.133333333333336,1600621260000,0
22.166666666666668,1600621320000,0
22.100000000000005,1600621380000,0
22.133333333333336,1600621440000,0
22.100000000000005,1600621500000,0
22.100000000000005,1600621560000,0
22.100000000000005,1600621620000,0
22.100000000000005,1600621680000,0
22.100000000000005,1600621740000,0
22.100000000000005,1600621800000,0
22.100000000000005,1600621860000,0
22.100000000000005,1600621920000,0
22.133333333333336,1600621980000,0
22.100000000000005,1600622040000,0
22.133333333333336,1600622100000,0
22.100000000000005,1600622160000,0
22.100000000000005,1600622220000,0
22.100000000000005,1600622280000,0
22.100000000000005,1600622340000,0
22.100000000000005,1600622400000,0
22.100000000000005,1600622460000,0
22.100000000000005,1600622520000,0
22.100000000000005,1600622580000,0
22.066666666666666,1600622640000,0
22.066666666666666,1600622700000,0
22.0,1600622760000,0
22.03333333333333,1600622820000,0
22.066666666666666,1600622880000,0
22.066666666666666,1600622940000,0
22.066666666666666,1600623000000,0
22.0,1600623060000,0
22.066666666666666,1600623120000,0
22.03333333333333,1600623180000,0
22.0,1600623240000,0
22.0,1600623300000,0
22.0,1600623360000,0
22.0,1600623420000,0
22.0,1600623480000,0
22.0,1600623540000,0
22.0,1600623600000,0
22.0,1600623660000,0
22.0,1600623720000,0
21.933333333333334,1600623780000,0
22.0,1600623840000,0
22.0,1600623900000,0
21.96666666666667,1600623960000,0
22.0,1600624020000,0
21.899999999999995,1600624080000,0
21.933333333333334,1600624140000,0
21.933333333333334,1600624200000,0
21.899999999999995,1600624260000,0
22.0,1600624320000,0
22.166666666666668,1600624380000,0
22.133333333333336,1600624440000,0
22.2,1600624500000,0
22.133333333333336,1600624560000,0
22.2,1600624620000,0
22.2,1600624680000,0
22.2,1600624740000,0
22.2,1600624800000,0
22.2,1600624860000,0
22.2,1600624920000,0
22.166666666666668,1600624980000,0
22.333333333333332,1600625040000,0
22.233333333333334,1600625100000,0
22.166666666666668,1600625160000,0
22.133333333333336,1600625220000,0
22.100000000000005,1600625280000,0
22.066666666666666,1600625340000,0
22.066666666666666,1600625400000,0
22.066666666666666,1600625460000,0
22.100000000000005,1600625520000,0
22.133333333333336,1600625580000,0
22.2,1600625640000,0
22.2,1600625700000,0
22.2,1600625760000,0
22.2,1600625820000,0
22.100000000000005,1600625880000,0
22.133333333333336,1600625940000,0
22.100000000000005,1600626000000,0
22.2,1600626060000,0
22.133333333333336,1600626120000,0
22.133333333333336,1600626180000,0
22.166666666666668,1600626240000,0
22.2,1600626300000,0
22.100000000000005,1600626360000,0
22.133333333333336,1600626420000,0
22.066666666666666,1600626480000,0
22.100000000000005,1600626540000,0
22.100000000000005,1600626600000,0
22.100000000000005,1600626660000,0
22.100000000000005,1600626720000,0
22.2,1600626780000,0
22.2,1600626840000,0
22.2,1600626900000,0
22.133333333333336,1600626960000,0
22.100000000000005,1600627020000,0
22.133333333333336,1600627080000,0
22.100000000000005,1600627140000,0
22.100000000000005,1600627200000,0
22.100000000000005,1600627260000,0
22.133333333333336,1600627320000,0
22.2,1600627380000,0
22.2,1600627440000,0
22.2,1600627500000,0
22.2,1600627560000,0
22.2,1600627620000,0
22.266666666666666,1600627680000,0
22.3,1600627740000,0
22.233333333333334,1600627800000,0
22.233333333333334,1600627860000,0
22.2,1600627920000,0
22.2,1600627980000,0
22.2,1600628040000,0
22.2,1600628100000,0
22.2,1600628160000,0
22.2,1600628220000,0
22.266666666666666,1600628280000,0
22.366666666666664,1600628340000,0
22.333333333333332,1600628400000,0
22.3,1600628460000,0
22.266666666666666,1600628520000,0
22.3,1600628580000,0
22.3,1600628640000,0
22.366666666666664,1600628700000,0
22.399999999999995,1600628760000,0
22.366666666666664,1600628820000,0
22.366666666666664,1600628880000,0
22.399999999999995,1600628940000,0
22.366666666666664,1600629000000,0
22.333333333333332,1600629060000,0
22.3,1600629120000,0
22.333333333333332,1600629180000,0
22.333333333333332,1600629240000,0
22.3,1600629300000,0
22.333333333333332,1600629360000,0
22.633333333333336,1600629420000,0
22.8,1600629480000,0
22.8,1600629540000,0
22.933333333333334,1600629600000,0
22.96666666666667,1600629660000,0
22.833333333333332,1600629720000,0
22.7,1600629780000,0
22.53333333333333,1600629840000,0
22.5,1600629900000,0
22.399999999999995,1600629960000,0
22.333333333333332,1600630020000,0
22.3,1600630080000,0
22.266666666666666,1600630140000,0
22.233333333333334,1600630200000,0
22.233333333333334,1600630260000,0
22.2,1600630320000,0
22.233333333333334,1600630380000,0
22.2,1600630440000,0
22.2,1600630500000,0
22.2,1600630560000,0
22.266666666666666,1600630620000,0
22.3,1600630680000,0
22.3,1600630740000,0
22.366666666666664,1600630800000,0
22.333333333333332,1600630860000,0
22.333333333333332,1600630920000,0
22.3,1600630980000,0
22.3,1600631040000,0
22.3,1600631100000,0
22.3,1600631160000,0
22.3,1600631220000,0
22.3,1600631280000,0
22.3,1600631340000,0
22.3,1600631400000,0
22.3,1600631460000,0
22.3,1600631520000,0
22.266666666666666,1600631580000,0
22.233333333333334,1600631640000,0
22.2,1600631700000,0
22.266666666666666,1600631760000,0
22.2,1600631820000,0
22.233333333333334,1600631880000,0
22.2,1600631940000,0
22.2,1600632000000,0
22.2,1600632060000,0
22.2,1600632120000,0
22.233333333333334,1600632180000,0
22.2,1600632240000,0
22.2,1600632300000,0
22.2,1600632360000,0
22.2,1600632420000,0
22.2,1600632480000,0
22.2,1600632540000,0
22.233333333333334,1600632600000,0
22.2,1600632660000,0
22.2,1600632720000,0
22.2,1600632780000,0
22.2,1600632840000,0
22.2,1600632900000,0
22.2,1600632960000,0
22.2,1600633020000,0
22.2,1600633080000,0
22.2,1600633140000,0
22.2,1600633200000,0
22.2,1600633260000,0
22.2,1600633320000,0
22.166666666666668,1600633380000,0
22.166666666666668,1600633440000,0
22.2,1600633500000,0
22.133333333333336,1600633560000,0
22.2,1600633620000,0
22.2,1600633680000,0
22.166666666666668,1600633740000,0
22.166666666666668,1600633800000,0
22.133333333333336,1600633860000,0
22.166666666666668,1600633920000,0
22.133333333333336,1600633980000,0
22.133333333333336,1600634040000,0
22.166666666666668,1600634100000,0
22.133333333333336,1600634160000,0
22.100000000000005,1600634220000,0
22.133333333333336,1600634280000,0
22.100000000000005,1600634340000,0
22.100000000000005,1600634400000,0
22.100000000000005,1600634460000,0
22.100000000000005,1600634520000,0
22.100000000000005,1600634580000,0
22.066666666666666,1600634640000,0
22.100000000000005,1600634700000,0
22.100000000000005,1600634760000,0
22.03333333333333,1600634820000,0
